name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
mRNA_3296,scaffold_5,+,174837,177125,175122,177066,1,"174837,","177125,",0,gene_3296,cmpl,cmpl,"0,"
mRNA_3295,scaffold_5,+,172751,174828,173212,174544,2,"172751,173839,","173293,174828,",0,gene_3295,cmpl,cmpl,"0,0,"
mRNA_3284,scaffold_5,+,148027,152430,148032,152325,1,"148027,","152430,",0,gene_3284,cmpl,cmpl,"0,"
mRNA_3281,scaffold_5,-,143738,145437,143814,145050,1,"143738,","145437,",0,gene_3281,cmpl,cmpl,"0,"
mRNA_3276,scaffold_5,-,135529,135768,135529,135768,1,"135529,","135768,",0,gene_3276,cmpl,cmpl,"0,"
mRNA_3275,scaffold_5,-,134394,135541,134484,135516,2,"134394,134862,","134838,135541,",0,gene_3275,cmpl,cmpl,"0,0,"
mRNA_3268,scaffold_5,+,120630,121705,120817,121498,1,"120630,","121705,",0,gene_3268,cmpl,cmpl,"0,"
mRNA_3261,scaffold_5,-,109764,111882,109813,111793,1,"109764,","111882,",0,gene_3261,cmpl,cmpl,"0,"
mRNA_3260,scaffold_5,+,107015,109764,107353,109537,1,"107015,","109764,",0,gene_3260,cmpl,cmpl,"0,"
mRNA_3251,scaffold_5,-,86471,87919,86622,87600,1,"86471,","87919,",0,gene_3251,cmpl,cmpl,"0,"
mRNA_3247,scaffold_5,+,81660,82631,81761,82457,1,"81660,","82631,",0,gene_3247,cmpl,cmpl,"0,"
mRNA_3246,scaffold_5,-,80430,81660,80460,81177,1,"80430,","81660,",0,gene_3246,cmpl,cmpl,"0,"
mRNA_3245,scaffold_5,+,78838,80430,79267,80104,2,"78838,80250,","80226,80430,",0,gene_3245,cmpl,cmpl,"0,-1,"
mRNA_3237,scaffold_5,-,59411,61541,59757,61536,1,"59411,","61541,",0,gene_3237,cmpl,cmpl,"0,"
mRNA_3233,scaffold_5,-,50029,55837,50104,55654,1,"50029,","55837,",0,gene_3233,cmpl,cmpl,"0,"
mRNA_3231,scaffold_5,+,46255,47349,46359,47253,1,"46255,","47349,",0,gene_3231,cmpl,cmpl,"0,"
mRNA_3230,scaffold_5,+,45209,46212,45378,46056,1,"45209,","46212,",0,gene_3230,cmpl,cmpl,"0,"
mRNA_3227,scaffold_5,+,37745,39811,37819,39703,1,"37745,","39811,",0,gene_3227,cmpl,cmpl,"0,"
mRNA_3224,scaffold_5,+,33417,35066,33546,34986,1,"33417,","35066,",0,gene_3224,cmpl,cmpl,"0,"
mRNA_3208,scaffold_5,-,821,3336,1167,3237,1,"821,","3336,",0,gene_3208,cmpl,cmpl,"0,"
mRNA_3716,scaffold_5,+,1070971,1072747,1071157,1072747,3,"1070971,1072014,1072030,","1071896,1072019,1072747,",0,gene_3716,cmpl,cmpl,"0,1,0,"
mRNA_3704,scaffold_5,+,1048673,1051478,1048724,1051478,2,"1048673,1051076,","1051019,1051478,",0,gene_3704,cmpl,cmpl,"0,0,"
mRNA_3694,scaffold_5,+,1028231,1030556,1028393,1030556,2,"1028231,1029650,","1029407,1030556,",0,gene_3694,cmpl,cmpl,"0,0,"
mRNA_3622,scaffold_5,-,841085,846162,841085,845739,2,"841085,844851,","844763,846162,",0,gene_3622,cmpl,cmpl,"0,0,"
mRNA_3560,scaffold_5,-,736700,739226,736700,739148,1,"736700,","739226,",0,gene_3560,cmpl,cmpl,"0,"
mRNA_3553,scaffold_5,+,723087,724382,723185,724382,2,"723087,723844,","723802,724382,",0,gene_3553,cmpl,cmpl,"0,2,"
mRNA_3528,scaffold_5,+,673242,676612,673299,676113,1,"673242,","676612,",0,gene_3528,cmpl,cmpl,"0,"
mRNA_3495,scaffold_5,-,611247,613940,611306,613940,2,"611247,613385,","613253,613940,",0,gene_3495,cmpl,cmpl,"0,0,"
mRNA_3472,scaffold_5,-,561130,562617,561273,562617,2,"561130,562523,","562457,562617,",0,gene_3472,cmpl,cmpl,"1,0,"
mRNA_3468,scaffold_5,+,550485,553635,550539,553635,2,"550485,552898,","552850,553635,",0,gene_3468,cmpl,cmpl,"0,1,"
mRNA_3456,scaffold_5,-,520292,523036,520381,523036,2,"520292,520770,","520662,523036,",0,gene_3456,cmpl,cmpl,"1,0,"
mRNA_3449,scaffold_5,+,507230,509272,507319,509272,2,"507230,508210,","508129,509272,",0,gene_3449,cmpl,cmpl,"0,0,"
mRNA_3420,scaffold_5,+,448829,450310,448945,450310,2,"448829,449426,","449351,450310,",0,gene_3420,cmpl,cmpl,"0,1,"
mRNA_3409,scaffold_5,-,429283,434209,429409,434209,2,"429283,430288,","429637,434209,",0,gene_3409,cmpl,cmpl,"0,0,"
mRNA_3356,scaffold_5,+,317663,319032,317731,319015,1,"317663,","319032,",0,gene_3356,cmpl,cmpl,"0,"
mRNA_3321,scaffold_5,-,229092,230961,229092,230961,2,"229092,230675,","230645,230961,",0,gene_3321,cmpl,cmpl,"1,0,"
mRNA_3311,scaffold_5,-,205255,206831,205510,206641,1,"205255,","206831,",0,gene_3311,cmpl,cmpl,"0,"
mRNA_3259,scaffold_5,+,103231,106531,103396,106531,2,"103231,104495,","104447,106531,",0,gene_3259,cmpl,cmpl,"0,1,"
mRNA_3700,scaffold_5,+,1044500,1045082,1044500,1045082,1,"1044500,","1045082,",0,gene_3700,cmpl,cmpl,"0,"
mRNA_3241,scaffold_5,-,68567,73460,68567,73460,3,"68567,72629,73132,","71513,72955,73460,",0,gene_3241,cmpl,cmpl,"0,1,0,"
mRNA_3713,scaffold_5,+,1067130,1067397,1067130,1067397,1,"1067130,","1067397,",0,gene_3713,cmpl,cmpl,"0,"
mRNA_3343,scaffold_5,+,290585,291506,290585,291506,1,"290585,","291506,",0,gene_3343,cmpl,cmpl,"0,"
mRNA_3452,scaffold_5,-,514723,515476,514723,515476,1,"514723,","515476,",0,gene_3452,cmpl,cmpl,"0,"
mRNA_3317,scaffold_5,-,219649,220180,219649,220180,1,"219649,","220180,",0,gene_3317,cmpl,cmpl,"0,"
mRNA_3451,scaffold_5,+,513128,513296,513128,513296,1,"513128,","513296,",0,gene_3451,cmpl,cmpl,"0,"
mRNA_3630,scaffold_5,-,861596,863153,861596,863153,1,"861596,","863153,",0,gene_3630,cmpl,cmpl,"0,"
mRNA_3724,scaffold_5,-,1090730,1092728,1090730,1092728,1,"1090730,","1092728,",0,gene_3724,cmpl,cmpl,"0,"
mRNA_3721,scaffold_5,+,1085868,1087311,1085868,1087311,1,"1085868,","1087311,",0,gene_3721,cmpl,cmpl,"0,"
mRNA_3727,scaffold_5,+,1098053,1098872,1098053,1098872,1,"1098053,","1098872,",0,gene_3727,cmpl,cmpl,"0,"
mRNA_3236,scaffold_5,-,57872,59393,57872,59393,2,"57872,58264,","58198,59393,",0,gene_3236,cmpl,cmpl,"1,0,"
mRNA_3400,scaffold_5,-,408952,410464,408952,410464,2,"408952,409527,","409461,410464,",0,gene_3400,cmpl,cmpl,"1,0,"
mRNA_3685,scaffold_5,-,1017093,1017783,1017093,1017783,1,"1017093,","1017783,",0,gene_3685,cmpl,cmpl,"0,"
mRNA_3465,scaffold_5,+,541263,543315,541263,543315,3,"541263,542587,542878,","542350,542746,543315,",0,gene_3465,cmpl,cmpl,"0,1,1,"
mRNA_3649,scaffold_5,+,903728,904028,903728,904028,1,"903728,","904028,",0,gene_3649,cmpl,cmpl,"0,"
mRNA_3381,scaffold_5,+,368666,370211,368666,370211,1,"368666,","370211,",0,gene_3381,cmpl,cmpl,"0,"
mRNA_3399,scaffold_5,+,406685,408701,406685,408701,3,"406685,407453,408261,","407399,408042,408701,",0,gene_3399,cmpl,cmpl,"0,0,1,"
mRNA_3341,scaffold_5,+,283479,288150,283479,288150,2,"283479,286230,","286161,288150,",0,gene_3341,cmpl,cmpl,"0,0,"
mRNA_3618,scaffold_5,-,831696,834144,831696,834144,1,"831696,","834144,",0,gene_3618,cmpl,cmpl,"0,"
mRNA_3332,scaffold_5,-,262453,263764,262453,263764,1,"262453,","263764,",0,gene_3332,cmpl,cmpl,"0,"
mRNA_3270,scaffold_5,-,124999,126697,124999,126697,1,"124999,","126697,",0,gene_3270,cmpl,cmpl,"0,"
mRNA_3210,scaffold_5,+,6077,7652,6077,7652,1,"6077,","7652,",0,gene_3210,cmpl,cmpl,"0,"
mRNA_3312,scaffold_5,-,207432,208890,207432,208890,1,"207432,","208890,",0,gene_3312,cmpl,cmpl,"0,"
mRNA_3337,scaffold_5,-,277207,279082,277207,279082,1,"277207,","279082,",0,gene_3337,cmpl,cmpl,"0,"
mRNA_3653,scaffold_5,-,908593,909268,908593,909268,1,"908593,","909268,",0,gene_3653,cmpl,cmpl,"0,"
mRNA_3476,scaffold_5,-,569688,571032,569688,571032,1,"569688,","571032,",0,gene_3476,cmpl,cmpl,"0,"
mRNA_3314,scaffold_5,+,212893,214651,212893,214651,2,"212893,213926,","213392,214651,",0,gene_3314,cmpl,cmpl,"0,1,"
mRNA_3642,scaffold_5,-,884875,887185,884875,887185,1,"884875,","887185,",0,gene_3642,cmpl,cmpl,"0,"
mRNA_3710,scaffold_5,+,1060133,1062848,1060133,1062848,5,"1060133,1060451,1061980,1062354,1062783,","1060337,1061686,1062279,1062606,1062848,",0,gene_3710,cmpl,cmpl,"0,0,2,1,1,"
mRNA_3219,scaffold_5,+,22206,24063,22206,24063,1,"22206,","24063,",0,gene_3219,cmpl,cmpl,"0,"
mRNA_3561,scaffold_5,-,739776,741294,739776,741294,1,"739776,","741294,",0,gene_3561,cmpl,cmpl,"0,"
mRNA_3350,scaffold_5,+,306147,310797,306147,310797,2,"306147,309681,","308799,310797,",0,gene_3350,cmpl,cmpl,"0,0,"
mRNA_3334,scaffold_5,-,265965,269805,265965,269805,4,"265965,268251,268637,269202,","268119,268595,268806,269805,",0,gene_3334,cmpl,cmpl,"0,1,0,0,"
mRNA_3711,scaffold_5,+,1063205,1065317,1063205,1065317,4,"1063205,1063861,1064048,1064676,","1063801,1063967,1064643,1065317,",0,gene_3711,cmpl,cmpl,"0,2,0,1,"
mRNA_3709,scaffold_5,+,1055380,1059748,1055380,1059748,2,"1055380,1057724,","1057676,1059748,",0,gene_3709,cmpl,cmpl,"0,1,"
mRNA_3218,scaffold_5,-,21502,21661,21502,21661,1,"21502,","21661,",0,gene_3218,cmpl,cmpl,"0,"
mRNA_3619,scaffold_5,-,834500,835574,834500,835574,1,"834500,","835574,",0,gene_3619,cmpl,cmpl,"0,"
mRNA_3467,scaffold_5,-,546939,550230,546939,550230,1,"546939,","550230,",0,gene_3467,cmpl,cmpl,"0,"
mRNA_3242,scaffold_5,-,73661,74279,73661,74279,1,"73661,","74279,",0,gene_3242,cmpl,cmpl,"0,"
mRNA_3318,scaffold_5,-,220956,223402,220956,223402,3,"220956,221849,222096,","221254,222048,223402,",0,gene_3318,cmpl,cmpl,"2,1,0,"
mRNA_3393,scaffold_5,+,396021,396297,396021,396297,1,"396021,","396297,",0,gene_3393,cmpl,cmpl,"0,"
mRNA_3717,scaffold_5,-,1073714,1077155,1073714,1077155,2,"1073714,1076436,","1076040,1077155,",0,gene_3717,cmpl,cmpl,"2,0,"
mRNA_3616,scaffold_5,+,829501,830395,829501,830395,1,"829501,","830395,",0,gene_3616,cmpl,cmpl,"0,"
mRNA_3723,scaffold_5,-,1088836,1089322,1088836,1089322,2,"1088836,1089047,","1088960,1089322,",0,gene_3723,cmpl,cmpl,"2,0,"
mRNA_3294,scaffold_5,-,170122,172468,170122,172468,2,"170122,171038,","170885,172468,",0,gene_3294,cmpl,cmpl,"2,0,"
mRNA_3539,scaffold_5,-,693279,694290,693279,694290,2,"693279,693857,","693809,694290,",0,gene_3539,cmpl,cmpl,"1,0,"
mRNA_3390,scaffold_5,-,385498,391336,385498,391336,4,"385498,385856,390333,391171,","385643,390258,390592,391336,",0,gene_3390,cmpl,cmpl,"2,1,0,0,"
mRNA_3536,scaffold_5,-,686190,690684,686190,690684,3,"686190,686798,686973,","686759,686907,690684,",0,gene_3536,cmpl,cmpl,"1,0,0,"
mRNA_3335,scaffold_5,+,272103,274512,272103,274512,2,"272103,274067,","273965,274512,",0,gene_3335,cmpl,cmpl,"0,2,"
mRNA_3568,scaffold_5,-,752686,753520,752686,753520,1,"752686,","753520,",0,gene_3568,cmpl,cmpl,"0,"
mRNA_3426,scaffold_5,+,458655,463155,458655,463155,1,"458655,","463155,",0,gene_3426,cmpl,cmpl,"0,"
mRNA_3684,scaffold_5,+,1015687,1016995,1015687,1016995,1,"1015687,","1016995,",0,gene_3684,cmpl,cmpl,"0,"
mRNA_3635,scaffold_5,+,872788,874555,872788,874555,1,"872788,","874555,",0,gene_3635,cmpl,cmpl,"0,"
mRNA_3397,scaffold_5,+,403233,404874,403233,404874,1,"403233,","404874,",0,gene_3397,cmpl,cmpl,"0,"
mRNA_3374,scaffold_5,-,355754,356423,355754,356423,1,"355754,","356423,",0,gene_3374,cmpl,cmpl,"0,"
mRNA_3291,scaffold_5,-,164412,165753,164412,165753,1,"164412,","165753,",0,gene_3291,cmpl,cmpl,"0,"
mRNA_3282,scaffold_5,-,145392,146448,145392,146448,1,"145392,","146448,",0,gene_3282,cmpl,cmpl,"0,"
mRNA_3648,scaffold_5,-,902283,902682,902283,902682,1,"902283,","902682,",0,gene_3648,cmpl,cmpl,"0,"
mRNA_3214,scaffold_5,+,13998,14550,13998,14550,1,"13998,","14550,",0,gene_3214,cmpl,cmpl,"0,"
mRNA_3602,scaffold_5,+,807548,807770,807548,807770,1,"807548,","807770,",0,gene_3602,cmpl,cmpl,"0,"
mRNA_3547,scaffold_5,-,713062,713821,713062,713821,1,"713062,","713821,",0,gene_3547,cmpl,cmpl,"0,"
mRNA_3534,scaffold_5,-,684563,685025,684563,685025,1,"684563,","685025,",0,gene_3534,cmpl,cmpl,"0,"
mRNA_3513,scaffold_5,+,640844,641225,640844,641225,1,"640844,","641225,",0,gene_3513,cmpl,cmpl,"0,"
mRNA_3715,scaffold_5,-,1069399,1070209,1069399,1070209,2,"1069399,1070011,","1069774,1070209,",0,gene_3715,cmpl,cmpl,"0,0,"
mRNA_3272,scaffold_5,-,129989,132413,129989,132413,3,"129989,131966,132301,","131388,132210,132413,",0,gene_3272,cmpl,cmpl,"2,1,0,"
mRNA_3691,scaffold_5,+,1024582,1026313,1024582,1026313,2,"1024582,1025065,","1024780,1026313,",0,gene_3691,cmpl,cmpl,"0,0,"
mRNA_3672,scaffold_5,+,945658,947752,945658,947752,1,"945658,","947752,",0,gene_3672,cmpl,cmpl,"0,"
mRNA_3455,scaffold_5,-,519604,520240,519604,520240,2,"519604,520142,","520073,520240,",0,gene_3455,cmpl,cmpl,"2,0,"
mRNA_3522,scaffold_5,-,658780,660310,658780,660310,2,"658780,660011,","659867,660310,",0,gene_3522,cmpl,cmpl,"2,0,"
mRNA_3682,scaffold_5,+,1011211,1013824,1011211,1013824,4,"1011211,1012491,1012838,1013177,","1012392,1012703,1013000,1013824,",0,gene_3682,cmpl,cmpl,"0,2,1,1,"
mRNA_3533,scaffold_5,-,681456,683457,681456,683457,2,"681456,683132,","683009,683457,",0,gene_3533,cmpl,cmpl,"1,0,"
mRNA_3329,scaffold_5,-,258041,259052,258041,259052,1,"258041,","259052,",0,gene_3329,cmpl,cmpl,"0,"
mRNA_3408,scaffold_5,-,426444,429165,426444,429165,3,"426444,427894,428736,","427690,428535,429165,",0,gene_3408,cmpl,cmpl,"2,0,0,"
mRNA_3571,scaffold_5,+,757942,760334,757942,760334,2,"757942,759211,","758934,760334,",0,gene_3571,cmpl,cmpl,"0,2,"
mRNA_3298,scaffold_5,+,178177,181426,178177,181426,1,"178177,","181426,",0,gene_3298,cmpl,cmpl,"0,"
mRNA_3634,scaffold_5,-,869476,870793,869476,870793,1,"869476,","870793,",0,gene_3634,cmpl,cmpl,"0,"
mRNA_3572,scaffold_5,-,760378,762196,760378,762196,1,"760378,","762196,",0,gene_3572,cmpl,cmpl,"0,"
mRNA_3396,scaffold_5,-,399276,402141,399276,402141,2,"399276,401294,","400832,402141,",0,gene_3396,cmpl,cmpl,"1,0,"
mRNA_3376,scaffold_5,+,357545,358538,357545,358538,1,"357545,","358538,",0,gene_3376,cmpl,cmpl,"0,"
mRNA_3524,scaffold_5,-,661656,664167,661656,664167,1,"661656,","664167,",0,gene_3524,cmpl,cmpl,"0,"
mRNA_3406,scaffold_5,+,422839,425329,422839,425329,3,"422839,423229,423608,","423097,423500,425329,",0,gene_3406,cmpl,cmpl,"0,0,1,"
mRNA_3215,scaffold_5,+,15282,17769,15282,17769,1,"15282,","17769,",0,gene_3215,cmpl,cmpl,"0,"
mRNA_3706,scaffold_5,-,1052345,1053833,1052345,1053833,2,"1052345,1052834,","1052729,1053833,",0,gene_3706,cmpl,cmpl,"0,0,"
mRNA_3458,scaffold_5,+,524837,527357,524837,527357,3,"524837,526349,527238,","526193,527127,527357,",0,gene_3458,cmpl,cmpl,"0,0,1,"
mRNA_3450,scaffold_5,-,509325,512190,509325,512190,2,"509325,510581,","510500,512190,",0,gene_3450,cmpl,cmpl,"1,0,"
mRNA_3416,scaffold_5,+,443504,445175,443504,445175,2,"443504,444665,","444602,445175,",0,gene_3416,cmpl,cmpl,"0,0,"
mRNA_3595,scaffold_5,+,797958,798972,797958,798972,1,"797958,","798972,",0,gene_3595,cmpl,cmpl,"0,"
mRNA_3519,scaffold_5,+,651649,653653,651649,653653,1,"651649,","653653,",0,gene_3519,cmpl,cmpl,"0,"
mRNA_3293,scaffold_5,-,168020,169100,168020,169100,1,"168020,","169100,",0,gene_3293,cmpl,cmpl,"0,"
mRNA_3566,scaffold_5,+,748805,750605,748805,750605,1,"748805,","750605,",0,gene_3566,cmpl,cmpl,"0,"
mRNA_3580,scaffold_5,+,775154,775334,775154,775334,1,"775154,","775334,",0,gene_3580,cmpl,cmpl,"0,"
mRNA_3354,scaffold_5,+,314229,315321,314229,315321,1,"314229,","315321,",0,gene_3354,cmpl,cmpl,"0,"
mRNA_3480,scaffold_5,+,579418,580480,579418,580480,1,"579418,","580480,",0,gene_3480,cmpl,cmpl,"0,"
mRNA_3446,scaffold_5,-,502560,503100,502560,503100,1,"502560,","503100,",0,gene_3446,cmpl,cmpl,"0,"
mRNA_3530,scaffold_5,-,677269,677494,677269,677494,1,"677269,","677494,",0,gene_3530,cmpl,cmpl,"0,"
mRNA_3483,scaffold_5,-,585231,586155,585231,586155,1,"585231,","586155,",0,gene_3483,cmpl,cmpl,"0,"
mRNA_3739,scaffold_5,+,1116891,1118908,1117212,1118847,1,"1116891,","1118908,",0,gene_3739,cmpl,cmpl,"0,"
mRNA_3741,scaffold_5,+,1127051,1127701,1127136,1127496,1,"1127051,","1127701,",0,gene_3741,cmpl,cmpl,"0,"
mRNA_3707,scaffold_5,+,1053975,1054665,1054117,1054555,1,"1053975,","1054665,",0,gene_3707,cmpl,cmpl,"0,"
mRNA_3708,scaffold_5,-,1054625,1055269,1054696,1055158,1,"1054625,","1055269,",0,gene_3708,cmpl,cmpl,"0,"
mRNA_3730,scaffold_5,-,1099815,1101410,1100188,1101055,1,"1099815,","1101410,",0,gene_3730,cmpl,cmpl,"0,"
mRNA_3722,scaffold_5,-,1087336,1088706,1087361,1088576,1,"1087336,","1088706,",0,gene_3722,cmpl,cmpl,"0,"
mRNA_3725,scaffold_5,-,1093608,1095313,1093692,1095129,1,"1093608,","1095313,",0,gene_3725,cmpl,cmpl,"0,"
mRNA_3732,scaffold_5,+,1103038,1105027,1103452,1104784,1,"1103038,","1105027,",0,gene_3732,cmpl,cmpl,"0,"
mRNA_3731,scaffold_5,-,1101410,1103038,1101765,1102623,1,"1101410,","1103038,",0,gene_3731,cmpl,cmpl,"0,"
mRNA_3718,scaffold_5,+,1077417,1078818,1077540,1078584,1,"1077417,","1078818,",0,gene_3718,cmpl,cmpl,"0,"
mRNA_3701,scaffold_5,-,1045160,1045986,1045238,1045853,1,"1045160,","1045986,",0,gene_3701,cmpl,cmpl,"0,"
mRNA_3689,scaffold_5,-,1021377,1023058,1021841,1023017,1,"1021377,","1023058,",0,gene_3689,cmpl,cmpl,"0,"
mRNA_3692,scaffold_5,-,1026354,1027092,1026396,1026825,1,"1026354,","1027092,",0,gene_3692,cmpl,cmpl,"0,"
mRNA_3693,scaffold_5,+,1027092,1028235,1027360,1028167,1,"1027092,","1028235,",0,gene_3693,cmpl,cmpl,"0,"
mRNA_3690,scaffold_5,-,1023059,1024453,1023283,1024324,1,"1023059,","1024453,",0,gene_3690,cmpl,cmpl,"0,"
mRNA_3679,scaffold_5,+,1005013,1005978,1005290,1005740,1,"1005013,","1005978,",0,gene_3679,cmpl,cmpl,"0,"
mRNA_3676,scaffold_5,+,997300,998559,997380,998523,1,"997300,","998559,",0,gene_3676,cmpl,cmpl,"0,"
mRNA_3673,scaffold_5,+,947940,949528,948128,949140,2,"947940,948245,","948157,949528,",0,gene_3673,cmpl,cmpl,"0,2,"
mRNA_3667,scaffold_5,-,933228,933890,933522,933726,1,"933228,","933890,",0,gene_3667,cmpl,cmpl,"0,"
mRNA_3666,scaffold_5,-,932119,933228,932162,932933,1,"932119,","933228,",0,gene_3666,cmpl,cmpl,"0,"
mRNA_3665,scaffold_5,+,930671,932119,930792,932076,1,"930671,","932119,",0,gene_3665,cmpl,cmpl,"0,"
mRNA_3668,scaffold_5,+,934406,938847,934798,938815,1,"934406,","938847,",0,gene_3668,cmpl,cmpl,"0,"
mRNA_3674,scaffold_5,-,950409,951781,950726,951461,1,"950409,","951781,",0,gene_3674,cmpl,cmpl,"0,"
mRNA_3657,scaffold_5,+,916255,917400,916440,917148,1,"916255,","917400,",0,gene_3657,cmpl,cmpl,"0,"
mRNA_3662,scaffold_5,+,924751,926891,924874,926725,1,"924751,","926891,",0,gene_3662,cmpl,cmpl,"0,"
mRNA_3656,scaffold_5,+,915415,916256,915534,916071,1,"915415,","916256,",0,gene_3656,cmpl,cmpl,"0,"
mRNA_3663,scaffold_5,+,926890,928260,927056,928226,1,"926890,","928260,",0,gene_3663,cmpl,cmpl,"0,"
mRNA_3664,scaffold_5,-,928260,929561,928294,929206,1,"928260,","929561,",0,gene_3664,cmpl,cmpl,"0,"
mRNA_3627,scaffold_5,-,853648,855427,853832,855230,1,"853648,","855427,",0,gene_3627,cmpl,cmpl,"0,"
mRNA_3640,scaffold_5,+,882182,883327,882452,883073,1,"882182,","883327,",0,gene_3640,cmpl,cmpl,"0,"
mRNA_3641,scaffold_5,+,883327,884741,883582,884608,1,"883327,","884741,",0,gene_3641,cmpl,cmpl,"0,"
mRNA_3638,scaffold_5,+,879324,881126,879582,881067,1,"879324,","881126,",0,gene_3638,cmpl,cmpl,"0,"
mRNA_3636,scaffold_5,+,874962,876976,875369,876932,1,"874962,","876976,",0,gene_3636,cmpl,cmpl,"0,"
mRNA_3632,scaffold_5,+,865988,867188,866120,867068,2,"865988,866236,","866140,867188,",0,gene_3632,cmpl,cmpl,"0,2,"
mRNA_3626,scaffold_5,-,853058,853649,853162,853465,1,"853058,","853649,",0,gene_3626,cmpl,cmpl,"0,"
mRNA_3624,scaffold_5,-,849318,850910,849443,850544,1,"849318,","850910,",0,gene_3624,cmpl,cmpl,"0,"
mRNA_3621,scaffold_5,+,838289,840723,838339,840361,1,"838289,","840723,",0,gene_3621,cmpl,cmpl,"0,"
mRNA_3612,scaffold_5,-,824097,826157,824193,825789,1,"824097,","826157,",0,gene_3612,cmpl,cmpl,"0,"
mRNA_3615,scaffold_5,+,828194,829187,828508,828964,1,"828194,","829187,",0,gene_3615,cmpl,cmpl,"0,"
mRNA_3609,scaffold_5,-,820107,820831,820197,820644,1,"820107,","820831,",0,gene_3609,cmpl,cmpl,"0,"
mRNA_3607,scaffold_5,-,817833,818626,818049,818487,1,"817833,","818626,",0,gene_3607,cmpl,cmpl,"0,"
mRNA_3600,scaffold_5,+,803978,805316,804156,804921,1,"803978,","805316,",0,gene_3600,cmpl,cmpl,"0,"
mRNA_3598,scaffold_5,+,802031,803542,802471,803464,1,"802031,","803542,",0,gene_3598,cmpl,cmpl,"0,"
mRNA_3601,scaffold_5,-,805315,807428,805710,807309,1,"805315,","807428,",0,gene_3601,cmpl,cmpl,"0,"
mRNA_3593,scaffold_5,+,794983,795845,795338,795752,1,"794983,","795845,",0,gene_3593,cmpl,cmpl,"0,"
mRNA_3586,scaffold_5,-,783707,784725,783822,784491,1,"783707,","784725,",0,gene_3586,cmpl,cmpl,"0,"
mRNA_3592,scaffold_5,-,792201,793271,792477,793134,1,"792201,","793271,",0,gene_3592,cmpl,cmpl,"0,"
mRNA_3578,scaffold_5,+,770654,773181,770799,773112,2,"770654,771481,","771424,773181,",0,gene_3578,cmpl,cmpl,"0,1,"
mRNA_3584,scaffold_5,-,779998,782086,780275,781934,1,"779998,","782086,",0,gene_3584,cmpl,cmpl,"0,"
mRNA_3583,scaffold_5,-,777872,779998,777996,779721,1,"777872,","779998,",0,gene_3583,cmpl,cmpl,"0,"
mRNA_3567,scaffold_5,-,751078,752549,751163,752411,1,"751078,","752549,",0,gene_3567,cmpl,cmpl,"0,"
mRNA_3573,scaffold_5,+,762342,763700,762446,763262,1,"762342,","763700,",0,gene_3573,cmpl,cmpl,"0,"
mRNA_3570,scaffold_5,-,755591,757085,755681,756953,1,"755591,","757085,",0,gene_3570,cmpl,cmpl,"0,"
mRNA_3569,scaffold_5,-,753705,755591,753788,755501,1,"753705,","755591,",0,gene_3569,cmpl,cmpl,"0,"
mRNA_3558,scaffold_5,-,733681,735290,733706,735191,1,"733681,","735290,",0,gene_3558,cmpl,cmpl,"0,"
mRNA_3564,scaffold_5,-,744112,745278,744198,745002,1,"744112,","745278,",0,gene_3564,cmpl,cmpl,"0,"
mRNA_3557,scaffold_5,+,731916,733832,732289,733657,1,"731916,","733832,",0,gene_3557,cmpl,cmpl,"0,"
mRNA_3555,scaffold_5,-,724942,727145,725101,726995,2,"724942,726970,","726891,727145,",0,gene_3555,cmpl,cmpl,"1,0,"
mRNA_3550,scaffold_5,-,717187,718503,717379,718348,1,"717187,","718503,",0,gene_3550,cmpl,cmpl,"0,"
mRNA_3540,scaffold_5,+,694656,697030,694697,696875,1,"694656,","697030,",0,gene_3540,cmpl,cmpl,"0,"
mRNA_3541,scaffold_5,+,697012,698614,697184,698489,1,"697012,","698614,",0,gene_3541,cmpl,cmpl,"0,"
mRNA_3542,scaffold_5,+,698615,700885,698765,700646,1,"698615,","700885,",0,gene_3542,cmpl,cmpl,"0,"
mRNA_3544,scaffold_5,-,703620,704370,703738,704200,1,"703620,","704370,",0,gene_3544,cmpl,cmpl,"0,"
mRNA_3545,scaffold_5,-,704370,705303,704541,705030,1,"704370,","705303,",0,gene_3545,cmpl,cmpl,"0,"
mRNA_3546,scaffold_5,-,705303,706740,705576,706725,1,"705303,","706740,",0,gene_3546,cmpl,cmpl,"0,"
mRNA_3529,scaffold_5,-,676130,676614,676148,676514,1,"676130,","676614,",0,gene_3529,cmpl,cmpl,"0,"
mRNA_3531,scaffold_5,-,678117,679521,678564,679305,1,"678117,","679521,",0,gene_3531,cmpl,cmpl,"0,"
mRNA_3535,scaffold_5,+,685129,686111,685234,686032,1,"685129,","686111,",0,gene_3535,cmpl,cmpl,"0,"
mRNA_3525,scaffold_5,+,664276,665323,664386,665184,1,"664276,","665323,",0,gene_3525,cmpl,cmpl,"0,"
mRNA_3526,scaffold_5,+,665962,671041,666288,670874,2,"665962,667020,","666916,671041,",0,gene_3526,cmpl,cmpl,"0,1,"
mRNA_3538,scaffold_5,+,692856,693218,692943,693156,1,"692856,","693218,",0,gene_3538,cmpl,cmpl,"0,"
mRNA_3537,scaffold_5,+,690960,692856,691097,692768,1,"690960,","692856,",0,gene_3537,cmpl,cmpl,"0,"
